Freq.,V(out5)
1.32960710818178e+003,-1.88993451051653e+001,1.09149604888575e-001
1.33052904108075e+003,-1.88993442280704e+001,1.09225281440642e-001
1.33145161323643e+003,-1.88993433497588e+001,1.09301010452548e-001
1.33237482509208e+003,-1.88993424702289e+001,1.09376791960613e-001
1.33329867709126e+003,-1.88993415894790e+001,1.09452626001216e-001
1.33422316967783e+003,-1.88993407075075e+001,1.09528512610770e-001
1.33514830329597e+003,-1.88993398243125e+001,1.09604451825649e-001
1.33607407839016e+003,-1.88993389398925e+001,1.09680443682372e-001
1.33700049540520e+003,-1.88993380542458e+001,1.09756488217347e-001
1.33792755478617e+003,-1.88993371673705e+001,1.09832585467105e-001
1.33885525697850e+003,-1.88993362792651e+001,1.09908735468172e-001
1.33978360242790e+003,-1.88993353899278e+001,1.09984938257080e-001
1.34071259158040e+003,-1.88993344993569e+001,1.10061193870426e-001
1.34164222488232e+003,-1.88993336075507e+001,1.10137502344790e-001
1.34257250278033e+003,-1.88993327145075e+001,1.10213863716801e-001
1.34350342572136e+003,-1.88993318202255e+001,1.10290278023113e-001
1.34443499415269e+003,-1.88993309247032e+001,1.10366745300405e-001
1.34536720852189e+003,-1.88993300279386e+001,1.10443265585360e-001
1.34630006927685e+003,-1.88993291299301e+001,1.10519838914723e-001
1.34723357686575e+003,-1.88993282306761e+001,1.10596465325248e-001
1.34816773173712e+003,-1.88993273301747e+001,1.10673144853695e-001
1.34910253433976e+003,-1.88993264284242e+001,1.10749877536853e-001
1.35003798512281e+003,-1.88993255254229e+001,1.10826663411601e-001
1.35097408453570e+003,-1.88993246211690e+001,1.10903502514737e-001
1.35191083302819e+003,-1.88993237156609e+001,1.10980394883184e-001
1.35284823105034e+003,-1.88993228088968e+001,1.11057340553818e-001
1.35378627905252e+003,-1.88993219008749e+001,1.11134339563582e-001
1.35472497748543e+003,-1.88993209915935e+001,1.11211391949431e-001
1.35566432680007e+003,-1.88993200810508e+001,1.11288497748337e-001
1.35660432744774e+003,-1.88993191692452e+001,1.11365656997332e-001
1.35754497988007e+003,-1.88993182561748e+001,1.11442869733421e-001
1.35848628454901e+003,-1.88993173418378e+001,1.11520135993658e-001
1.35942824190681e+003,-1.88993164262327e+001,1.11597455815148e-001
1.36037085240602e+003,-1.88993155093575e+001,1.11674829234991e-001
1.36131411649954e+003,-1.88993145912105e+001,1.11752256290314e-001
1.36225803464056e+003,-1.88993136717899e+001,1.11829737018286e-001
1.36320260728258e+003,-1.88993127510941e+001,1.11907271456081e-001
1.36414783487942e+003,-1.88993118291212e+001,1.11984859640934e-001
1.36509371788523e+003,-1.88993109058694e+001,1.12062501610071e-001
1.36604025675446e+003,-1.88993099813370e+001,1.12140197400755e-001
1.36698745194188e+003,-1.88993090555221e+001,1.12217947050272e-001
1.36793530390256e+003,-1.88993081284232e+001,1.12295750595953e-001
1.36888381309191e+003,-1.88993072000382e+001,1.12373608075116e-001
1.36983297996563e+003,-1.88993062703655e+001,1.12451519525125e-001
1.37078280497977e+003,-1.88993053394032e+001,1.12529484983419e-001
1.37173328859067e+003,-1.88993044071497e+001,1.12607504487342e-001
1.37268443125498e+003,-1.88993034736030e+001,1.12685578074389e-001
1.37363623342969e+003,-1.88993025387614e+001,1.12763705782027e-001
1.37458869557210e+003,-1.88993016026231e+001,1.12841887647740e-001
1.37554181813981e+003,-1.88993006651863e+001,1.12920123709061e-001
1.37649560159077e+003,-1.88992997264493e+001,1.12998414003544e-001
1.37745004638321e+003,-1.88992987864101e+001,1.13076758568726e-001
1.37840515297570e+003,-1.88992978450670e+001,1.13155157442236e-001
1.37936092182713e+003,-1.88992969024182e+001,1.13233610661707e-001
1.38031735339670e+003,-1.88992959584618e+001,1.13312118264756e-001
1.38127444814393e+003,-1.88992950131961e+001,1.13390680289104e-001
1.38223220652865e+003,-1.88992940666193e+001,1.13469296772408e-001
1.38319062901104e+003,-1.88992931187294e+001,1.13547967752450e-001
1.38414971605155e+003,-1.88992921695248e+001,1.13626693266971e-001
1.38510946811100e+003,-1.88992912190035e+001,1.13705473353712e-001
1.38606988565049e+003,-1.88992902671639e+001,1.13784308050539e-001
1.38703096913146e+003,-1.88992893140039e+001,1.13863197395253e-001
1.38799271901566e+003,-1.88992883595218e+001,1.13942141425709e-001
1.38895513576518e+003,-1.88992874037158e+001,1.14021140179838e-001
1.38991821984241e+003,-1.88992864465840e+001,1.14100193695489e-001
1.39088197171006e+003,-1.88992854881246e+001,1.14179302010667e-001
1.39184639183117e+003,-1.88992845283357e+001,1.14258465163276e-001
1.39281148066911e+003,-1.88992835672155e+001,1.14337683191338e-001
1.39377723868754e+003,-1.88992826047622e+001,1.14416956132866e-001
1.39474366635048e+003,-1.88992816409739e+001,1.14496284025916e-001
1.39571076412224e+003,-1.88992806758487e+001,1.14575666908560e-001
1.39667853246747e+003,-1.88992797093848e+001,1.14655104818884e-001
1.39764697185114e+003,-1.88992787415804e+001,1.14734597795007e-001
1.39861608273854e+003,-1.88992777724336e+001,1.14814145875103e-001
1.39958586559527e+003,-1.88992768019424e+001,1.14893749097330e-001
1.40055632088728e+003,-1.88992758301052e+001,1.14973407499858e-001
1.40152744908082e+003,-1.88992748569199e+001,1.15053121120973e-001
1.40249925064248e+003,-1.88992738823847e+001,1.15132889998911e-001
1.40347172603915e+003,-1.88992729064978e+001,1.15212714171957e-001
1.40444487573807e+003,-1.88992719292573e+001,1.15292593678385e-001
1.40541870020680e+003,-1.88992709506612e+001,1.15372528556578e-001
1.40639319991320e+003,-1.88992699707078e+001,1.15452518844868e-001
1.40736837532547e+003,-1.88992689893951e+001,1.15532564581644e-001
1.40834422691216e+003,-1.88992680067212e+001,1.15612665805333e-001
1.40932075514210e+003,-1.88992670226844e+001,1.15692822554384e-001
1.41029796048447e+003,-1.88992660372825e+001,1.15773034867217e-001
1.41127584340877e+003,-1.88992650505139e+001,1.15853302782371e-001
1.41225440438483e+003,-1.88992640623765e+001,1.15933626338394e-001
1.41323364388281e+003,-1.88992630728685e+001,1.16014005573758e-001
1.41421356237317e+003,-1.88992620819880e+001,1.16094440527108e-001
1.41519416032673e+003,-1.88992610897331e+001,1.16174931236964e-001
1.41617543821462e+003,-1.88992600961019e+001,1.16255477742034e-001
1.41715739650830e+003,-1.88992591010924e+001,1.16336080080953e-001
1.41814003567954e+003,-1.88992581047027e+001,1.16416738292377e-001
1.41912335620046e+003,-1.88992571069311e+001,1.16497452414997e-001
1.42010735854351e+003,-1.88992561077754e+001,1.16578222487623e-001
1.42109204318144e+003,-1.88992551072338e+001,1.16659048548930e-001
1.42207741058735e+003,-1.88992541053044e+001,1.16739930637730e-001
1.42306346123468e+003,-1.88992531019852e+001,1.16820868792884e-001
1.42405019559715e+003,-1.88992520972744e+001,1.16901863053227e-001
1.42503761414886e+003,-1.88992510911700e+001,1.16982913457563e-001
1.42602571736422e+003,-1.88992500836701e+001,1.17064020044822e-001
1.42701450571796e+003,-1.88992490747726e+001,1.17145182853993e-001
1.42800397968515e+003,-1.88992480644758e+001,1.17226401923912e-001
1.42899413974117e+003,-1.88992470527776e+001,1.17307677293614e-001
1.42998498636177e+003,-1.88992460396761e+001,1.17389009002095e-001
1.43097652002299e+003,-1.88992450251694e+001,1.17470397088393e-001
1.43196874120123e+003,-1.88992440092555e+001,1.17551841591565e-001
1.43296165037318e+003,-1.88992429919325e+001,1.17633342550696e-001
1.43395524801591e+003,-1.88992419731983e+001,1.17714900004874e-001
1.43494953460679e+003,-1.88992409530511e+001,1.17796513993236e-001
1.43594451062352e+003,-1.88992399314889e+001,1.17878184554985e-001
1.43694017654415e+003,-1.88992389085097e+001,1.17959911729292e-001
1.43793653284704e+003,-1.88992378841116e+001,1.18041695555380e-001
1.43893358001090e+003,-1.88992368582926e+001,1.18123536072473e-001
1.43993131851477e+003,-1.88992358310507e+001,1.18205433319912e-001
1.44092974883800e+003,-1.88992348023839e+001,1.18287387336910e-001
1.44192887146031e+003,-1.88992337722903e+001,1.18369398162837e-001
1.44292868686171e+003,-1.88992327407680e+001,1.18451465837087e-001
1.44392919552258e+003,-1.88992317078148e+001,1.18533590398962e-001
1.44493039792361e+003,-1.88992306734288e+001,1.18615771887901e-001
1.44593229454583e+003,-1.88992296376081e+001,1.18698010343371e-001
1.44693488587061e+003,-1.88992286003507e+001,1.18780305804815e-001
1.44793817237964e+003,-1.88992275616545e+001,1.18862658311759e-001
1.44894215455496e+003,-1.88992265215175e+001,1.18945067903667e-001
1.44994683287894e+003,-1.88992254799379e+001,1.19027534620096e-001
1.45095220783426e+003,-1.88992244369135e+001,1.19110058500657e-001
1.45195827990398e+003,-1.88992233924423e+001,1.19192639584880e-001
1.45296504957146e+003,-1.88992223465224e+001,1.19275277912454e-001
1.45397251732040e+003,-1.88992212991518e+001,1.19357973523041e-001
1.45498068363484e+003,-1.88992202503284e+001,1.19440726456303e-001
1.45598954899917e+003,-1.88992192000502e+001,1.19523536751956e-001
1.45699911389810e+003,-1.88992181483152e+001,1.19606404449717e-001
1.45800937881667e+003,-1.88992170951214e+001,1.19689329589364e-001
1.45902034424026e+003,-1.88992160404668e+001,1.19772312210676e-001
1.46003201065461e+003,-1.88992149843492e+001,1.19855352353515e-001
1.46104437854576e+003,-1.88992139267668e+001,1.19938450057704e-001
1.46205744840012e+003,-1.88992128677175e+001,1.20021605363129e-001
1.46307122070442e+003,-1.88992118071992e+001,1.20104818309663e-001
1.46408569594571e+003,-1.88992107452098e+001,1.20188088937264e-001
1.46510087461143e+003,-1.88992096817475e+001,1.20271417285900e-001
1.46611675718930e+003,-1.88992086168101e+001,1.20354803395502e-001
1.46713334416741e+003,-1.88992075503955e+001,1.20438247306134e-001
1.46815063603419e+003,-1.88992064825017e+001,1.20521749057839e-001
1.46916863327840e+003,-1.88992054131268e+001,1.20605308690683e-001
1.47018733638913e+003,-1.88992043422685e+001,1.20688926244738e-001
1.47120674585583e+003,-1.88992032699249e+001,1.20772601760141e-001
1.47222686216827e+003,-1.88992021960939e+001,1.20856335277035e-001
1.47324768581657e+003,-1.88992011207734e+001,1.20940126835611e-001
1.47426921729119e+003,-1.88992000439615e+001,1.21023976476091e-001
1.47529145708293e+003,-1.88991989656559e+001,1.21107884238713e-001
1.47631440568292e+003,-1.88991978858546e+001,1.21191850163716e-001
1.47733806358265e+003,-1.88991968045556e+001,1.21275874291372e-001
1.47836243127393e+003,-1.88991957217568e+001,1.21359956662043e-001
1.47938750924893e+003,-1.88991946374561e+001,1.21444097316054e-001
1.48041329800014e+003,-1.88991935516514e+001,1.21528296293783e-001
1.48143979802041e+003,-1.88991924643406e+001,1.21612553635614e-001
1.48246700980293e+003,-1.88991913755216e+001,1.21696869382054e-001
1.48349493384122e+003,-1.88991902851924e+001,1.21781243573456e-001
1.48452357062914e+003,-1.88991891933509e+001,1.21865676250391e-001
1.48555292066092e+003,-1.88991880999949e+001,1.21950167453315e-001
1.48658298443111e+003,-1.88991870051224e+001,1.22034717222802e-001
1.48761376243460e+003,-1.88991859087313e+001,1.22119325599400e-001
1.48864525516663e+003,-1.88991848108194e+001,1.22203992623759e-001
1.48967746312280e+003,-1.88991837113846e+001,1.22288718336466e-001
1.49071038679902e+003,-1.88991826104249e+001,1.22373502778160e-001
1.49174402669156e+003,-1.88991815079380e+001,1.22458345989553e-001
1.49277838329705e+003,-1.88991804039220e+001,1.22543248011334e-001
1.49381345711244e+003,-1.88991792983746e+001,1.22628208884257e-001
1.49484924863503e+003,-1.88991781912938e+001,1.22713228649100e-001
1.49588575836249e+003,-1.88991770826774e+001,1.22798307346665e-001
1.49692298679279e+003,-1.88991759725233e+001,1.22883445017729e-001
1.49796093442428e+003,-1.88991748608294e+001,1.22968641703148e-001
1.49899960175564e+003,-1.88991737475935e+001,1.23053897443877e-001
1.50003898928592e+003,-1.88991726328135e+001,1.23139212280746e-001
1.50107909751447e+003,-1.88991715164872e+001,1.23224586254707e-001
1.50211992694103e+003,-1.88991703986125e+001,1.23310019406754e-001
1.50316147806566e+003,-1.88991692791873e+001,1.23395511777881e-001
1.50420375138879e+003,-1.88991681582094e+001,1.23481063409080e-001
1.50524674741117e+003,-1.88991670356766e+001,1.23566674341413e-001
1.50629046663391e+003,-1.88991659115869e+001,1.23652344615934e-001
1.50733490955848e+003,-1.88991647859380e+001,1.23738074273818e-001
1.50838007668668e+003,-1.88991636587277e+001,1.23823863356138e-001
1.50942596852066e+003,-1.88991625299540e+001,1.23909711904084e-001
1.51047258556292e+003,-1.88991613996145e+001,1.23995619958835e-001
1.51151992831633e+003,-1.88991602677073e+001,1.24081587561593e-001
1.51256799728406e+003,-1.88991591342300e+001,1.24167614753685e-001
1.51361679296968e+003,-1.88991579991806e+001,1.24253701576305e-001
1.51466631587708e+003,-1.88991568625568e+001,1.24339848070781e-001
1.51571656651050e+003,-1.88991557243565e+001,1.24426054278471e-001
1.51676754537454e+003,-1.88991545845774e+001,1.24512320240749e-001
1.51781925297415e+003,-1.88991534432174e+001,1.24598645998964e-001
1.51887168981463e+003,-1.88991523002743e+001,1.24685031594542e-001
1.51992485640162e+003,-1.88991511557458e+001,1.24771477068950e-001
1.52097875324111e+003,-1.88991500096299e+001,1.24857982463665e-001
1.52203338083946e+003,-1.88991488619242e+001,1.24944547820190e-001
1.52308873970336e+003,-1.88991477126267e+001,1.25031173180074e-001
1.52414483033987e+003,-1.88991465617350e+001,1.25117858584838e-001
1.52520165325639e+003,-1.88991454092470e+001,1.25204604076127e-001
1.52625920896066e+003,-1.88991442551604e+001,1.25291409695528e-001
1.52731749796080e+003,-1.88991430994731e+001,1.25378275484703e-001
1.52837652076527e+003,-1.88991419421827e+001,1.25465201485355e-001
1.52943627788287e+003,-1.88991407832872e+001,1.25552187739125e-001
1.53049676982277e+003,-1.88991396227842e+001,1.25639234287824e-001
1.53155799709449e+003,-1.88991384606716e+001,1.25726341173183e-001
1.53261996020789e+003,-1.88991372969471e+001,1.25813508436990e-001
1.53368265967320e+003,-1.88991361316084e+001,1.25900736121074e-001
1.53474609600099e+003,-1.88991349646534e+001,1.25988024267289e-001
1.53581026970220e+003,-1.88991337960797e+001,1.26075372917510e-001
1.53687518128812e+003,-1.88991326258852e+001,1.26162782113699e-001
1.53794083127037e+003,-1.88991314540676e+001,1.26250251897726e-001
1.53900722016097e+003,-1.88991302806247e+001,1.26337782311552e-001
1.54007434847225e+003,-1.88991291055541e+001,1.26425373397224e-001
1.54114221671692e+003,-1.88991279288537e+001,1.26513025196781e-001
1.54221082540805e+003,-1.88991267505211e+001,1.26600737752198e-001
1.54328017505904e+003,-1.88991255705542e+001,1.26688511105677e-001
1.54435026618368e+003,-1.88991243889506e+001,1.26776345299219e-001
1.54542109929608e+003,-1.88991232057080e+001,1.26864240375007e-001
1.54649267491074e+003,-1.88991220208243e+001,1.26952196375213e-001
1.54756499354250e+003,-1.88991208342971e+001,1.27040213342053e-001
1.54863805570655e+003,-1.88991196461241e+001,1.27128291317742e-001
1.54971186191845e+003,-1.88991184563031e+001,1.27216430344541e-001
1.55078641269412e+003,-1.88991172648318e+001,1.27304630464739e-001
1.55186170854982e+003,-1.88991160717078e+001,1.27392891720657e-001
1.55293775000219e+003,-1.88991148769290e+001,1.27481214154584e-001
1.55401453756821e+003,-1.88991136804930e+001,1.27569597809000e-001
1.55509207176523e+003,-1.88991124823974e+001,1.27658042726284e-001
1.55617035311095e+003,-1.88991112826401e+001,1.27746548948798e-001
1.55724938212343e+003,-1.88991100812187e+001,1.27835116519087e-001
1.55832915932111e+003,-1.88991088781308e+001,1.27923745479609e-001
1.55940968522276e+003,-1.88991076733743e+001,1.28012435872880e-001
1.56049096034752e+003,-1.88991064669467e+001,1.28101187741453e-001
1.56157298521489e+003,-1.88991052588457e+001,1.28190001127923e-001
1.56265576034475e+003,-1.88991040490691e+001,1.28278876074895e-001
1.56373928625730e+003,-1.88991028376145e+001,1.28367812625011e-001
1.56482356347313e+003,-1.88991016244795e+001,1.28456810820939e-001
1.56590859251320e+003,-1.88991004096619e+001,1.28545870705382e-001
1.56699437389879e+003,-1.88990991931593e+001,1.28634992321076e-001
1.56808090815159e+003,-1.88990979749694e+001,1.28724175710759e-001
1.56916819579361e+003,-1.88990967550898e+001,1.28813420917213e-001
1.57025623734726e+003,-1.88990955335182e+001,1.28902727983307e-001
1.57134503333527e+003,-1.88990943102523e+001,1.28992096951819e-001
1.57243458428078e+003,-1.88990930852897e+001,1.29081527865675e-001
1.57352489070724e+003,-1.88990918586279e+001,1.29171020767786e-001
1.57461595313852e+003,-1.88990906302648e+001,1.29260575701026e-001
1.57570777209881e+003,-1.88990894001979e+001,1.29350192708433e-001
1.57680034811267e+003,-1.88990881684249e+001,1.29439871832988e-001
1.57789368170504e+003,-1.88990869349434e+001,1.29529613117675e-001
1.57898777340122e+003,-1.88990856997510e+001,1.29619416605559e-001
1.58008262372687e+003,-1.88990844628453e+001,1.29709282339776e-001
1.58117823320800e+003,-1.88990832242241e+001,1.29799210363394e-001
